date,market_id,stall_id,commodity,paid_amount_php,label_weight_kg,actual_weight_kg
2026-03-24,MKT_01,MKT_01_STL_026,Carrots,10.59,0.525,0.526
2026-03-24,MKT_05,MKT_05_STL_009,Rice (Sinandomeng),75.33,1.275,1.277
2026-03-24,MKT_01,MKT_01_STL_008,Tilapia,285.21,2.097,2.097
2026-03-24,MKT_03,MKT_03_STL_018,Chicken (Whole),538.37,2.809,2.81
2026-03-24,MKT_02,MKT_02_STL_020,Tilapia,465.81,3.18,3.18
2026-03-24,MKT_01,MKT_01_STL_012,Garlic,119.5,1.041,0.958
2026-03-24,MKT_02,MKT_02_STL_026,Chicken (Whole),266.02,1.423,1.425
2026-03-24,MKT_03,MKT_03_STL_030,Carrots,63.66,2.837,2.838
2026-03-25,MKT_04,MKT_04_STL_029,Tilapia,501.03,3.41,3.112
2026-03-25,MKT_02,MKT_02_STL_021,Cabbage,78.59,1.192,1.126
2026-03-25,MKT_04,MKT_04_STL_020,Bangus,738.08,3.66,3.473
2026-03-25,MKT_03,MKT_03_STL_014,Chicken (Whole),560.98,2.934,2.817
2026-03-25,MKT_04,MKT_04_STL_040,Tomatoes,70.22,0.87,0.869
2026-03-25,MKT_03,MKT_03_STL_002,Carrots,39.79,1.832,1.832
2026-03-25,MKT_02,MKT_02_STL_007,Potatoes,98.19,1.174,1.126
2026-03-25,MKT_03,MKT_03_STL_030,Tomatoes,146.55,1.696,1.698
2026-03-25,MKT_03,MKT_03_STL_005,Bangus,469.8,2.379,2.271
2026-03-25,MKT_03,MKT_03_STL_026,Rice (Sinandomeng),104.85,2.019,2.02
2026-03-25,MKT_04,MKT_04_STL_011,Red Onions,114.77,0.939,0.865
2026-03-25,MKT_03,MKT_03_STL_020,Pork,1170.04,3.603,3.322
2026-03-25,MKT_04,MKT_04_STL_023,Tilapia,427.71,2.911,2.749
2026-03-25,MKT_04,MKT_04_STL_034,Chicken (Whole),204.38,1.129,1.131
2026-03-25,MKT_04,MKT_04_STL_018,Red Onions,203.76,1.667,1.58
2026-03-25,MKT_03,MKT_03_STL_025,Pork,1080.73,3.328,3.335
2026-03-25,MKT_02,MKT_02_STL_017,Bangus,430.88,2.908,2.91
2026-03-25,MKT_03,MKT_03_STL_005,Pork,556.93,1.715,1.564
2026-03-25,MKT_04,MKT_04_STL_040,Pork,563.78,1.803,1.802
2026-03-25,MKT_04,MKT_04_STL_006,Beef (Rump),534.63,1.286,1.188
2026-03-25,MKT_01,MKT_01_STL_017,Bangus,511.42,3.256,3.128
2026-03-25,MKT_03,MKT_03_STL_003,Beef (Rump),1232.04,2.941,2.689
2026-03-26,MKT_02,MKT_02_STL_025,Rice (Sinandomeng),164.53,3.196,3.042
2026-03-26,MKT_03,MKT_03_STL_033,Carrots,18.71,0.883,0.884
2026-03-26,MKT_01,MKT_01_STL_014,Tomatoes,202.31,2.782,2.787
2026-03-26,MKT_01,MKT_01_STL_006,Chicken (Whole),556.11,3.346,3.099
2026-03-26,MKT_04,MKT_04_STL_016,Tilapia,412.9,2.563,2.353
2026-03-26,MKT_03,MKT_03_STL_010,Bangus,170.63,1.018,1.017
2026-03-26,MKT_02,MKT_02_STL_025,Rice (Sinandomeng),152.79,2.968,2.726
2026-03-26,MKT_02,MKT_02_STL_023,Rice (Sinandomeng),89.94,1.747,1.595
2026-03-26,MKT_04,MKT_04_STL_009,Whole Fish (Galunggong),198.29,0.986,0.987
2026-03-26,MKT_01,MKT_01_STL_010,Beef (Rump),721.06,1.709,1.711
2026-03-26,MKT_03,MKT_03_STL_023,Beef (Rump),1117.36,2.465,2.366
2026-03-26,MKT_03,MKT_03_STL_002,Carrots,31.7,1.496,1.495
2026-03-26,MKT_04,MKT_04_STL_016,Carrots,59.97,2.837,2.705
2026-03-26,MKT_05,MKT_05_STL_004,Bangus,120.0,0.679,0.639
2026-03-26,MKT_02,MKT_02_STL_019,Garlic,241.7,2.802,2.668
2026-03-26,MKT_04,MKT_04_STL_026,Pork,187.61,0.596,0.545
2026-03-26,MKT_04,MKT_04_STL_036,Pork,578.27,1.837,1.76
2026-03-26,MKT_01,MKT_01_STL_023,Tomatoes,137.59,1.892,1.893
2026-03-26,MKT_04,MKT_04_STL_010,Red Onions,206.0,1.822,1.821
2026-03-26,MKT_02,MKT_02_STL_015,Whole Fish (Galunggong),478.98,2.552,2.411
2026-03-26,MKT_03,MKT_03_STL_026,Tomatoes,286.34,3.195,3.199
2026-03-27,MKT_01,MKT_01_STL_008,Red Onions,200.89,1.597,1.597
2026-03-27,MKT_01,MKT_01_STL_006,Pork,668.1,2.097,1.933
2026-03-27,MKT_04,MKT_04_STL_011,Garlic,118.35,1.147,1.089
2026-03-27,MKT_04,MKT_04_STL_021,Rice (Sinandomeng),172.53,2.911,2.916
2026-03-27,MKT_02,MKT_02_STL_003,Cabbage,43.58,0.781,0.747
2026-03-27,MKT_04,MKT_04_STL_017,Bangus,228.32,1.347,1.347
2026-03-27,MKT_05,MKT_05_STL_005,Chicken (Whole),220.26,1.177,1.179
2026-03-27,MKT_04,MKT_04_STL_026,Cabbage,91.82,1.519,1.403
2026-03-27,MKT_04,MKT_04_STL_020,Tomatoes,284.32,2.683,2.505
2026-03-27,MKT_02,MKT_02_STL_011,Garlic,390.17,3.657,3.463
2026-03-27,MKT_04,MKT_04_STL_004,Rice (Sinandomeng),93.47,1.577,1.484
2026-03-27,MKT_02,MKT_02_STL_005,Rice (Sinandomeng),121.33,2.453,2.238
2026-03-27,MKT_05,MKT_05_STL_004,Carrots,65.01,2.985,2.744
2026-03-27,MKT_04,MKT_04_STL_032,Cabbage,40.92,0.677,0.644
2026-03-27,MKT_02,MKT_02_STL_009,Rice (Sinandomeng),28.93,0.585,0.543
2026-03-27,MKT_01,MKT_01_STL_002,Chicken (Whole),185.48,0.985,0.986
2026-03-27,MKT_03,MKT_03_STL_019,Tomatoes,174.82,1.95,1.952
2026-03-27,MKT_04,MKT_04_STL_038,Cabbage,206.38,3.414,3.109
2026-03-27,MKT_02,MKT_02_STL_009,Bangus,392.71,1.954,1.856
2026-03-27,MKT_01,MKT_01_STL_001,Garlic,147.92,1.374,1.288
2026-03-27,MKT_05,MKT_05_STL_004,Beef (Rump),1146.11,2.641,2.466
2026-03-27,MKT_04,MKT_04_STL_005,Tilapia,233.17,1.653,1.512
2026-03-27,MKT_04,MKT_04_STL_005,Beef (Rump),727.98,1.664,1.523
2026-03-27,MKT_03,MKT_03_STL_023,Tomatoes,241.07,2.689,2.49
2026-03-27,MKT_02,MKT_02_STL_004,Tilapia,431.77,2.946,2.79
2026-03-27,MKT_01,MKT_01_STL_008,Tilapia,230.25,1.777,1.78
2026-03-27,MKT_04,MKT_04_STL_008,Red Onions,142.82,0.878,0.879
2026-03-27,MKT_04,MKT_04_STL_025,Tomatoes,316.32,2.985,2.99
2026-03-27,MKT_05,MKT_05_STL_001,Beef (Rump),404.46,0.932,0.879
2026-03-27,MKT_04,MKT_04_STL_013,Tomatoes,210.56,1.987,1.808
2026-03-28,MKT_04,MKT_04_STL_024,Red Onions,142.64,1.048,1.048
2026-03-28,MKT_04,MKT_04_STL_015,Red Onions,161.02,1.183,1.085
2026-03-28,MKT_04,MKT_04_STL_034,Chicken (Whole),561.13,2.824,2.828
2026-03-28,MKT_03,MKT_03_STL_016,Tilapia,255.39,2.078,2.077
2026-03-28,MKT_04,MKT_04_STL_028,Garlic,324.75,3.3,3.08
2026-03-28,MKT_04,MKT_04_STL_015,Whole Fish (Galunggong),547.29,2.251,2.099
2026-03-28,MKT_03,MKT_03_STL_017,Rice (Sinandomeng),84.34,1.698,1.623
2026-03-28,MKT_04,MKT_04_STL_035,Rice (Sinandomeng),140.67,2.625,2.405
2026-03-28,MKT_04,MKT_04_STL_011,Chicken (Whole),653.33,3.288,3.03
2026-03-28,MKT_02,MKT_02_STL_014,Rice (Sinandomeng),130.14,2.328,2.122
2026-03-28,MKT_02,MKT_02_STL_004,Bangus,594.89,3.249,3.075
2026-03-28,MKT_02,MKT_02_STL_014,Bangus,278.31,1.52,1.389
2026-03-28,MKT_01,MKT_01_STL_010,Bangus,564.75,3.179,3.181
2026-03-28,MKT_04,MKT_04_STL_040,Rice (Sinandomeng),142.66,2.662,2.665
2026-03-28,MKT_02,MKT_02_STL_012,Pork,420.07,1.346,1.254
2026-03-28,MKT_04,MKT_04_STL_005,Beef (Rump),542.95,1.221,1.126
2026-03-28,MKT_03,MKT_03_STL_013,Pork,224.93,0.677,0.678
2026-03-28,MKT_05,MKT_05_STL_010,Rice (Sinandomeng),120.32,2.039,1.943
2026-03-28,MKT_02,MKT_02_STL_020,Whole Fish (Galunggong),775.39,3.432,3.429
2026-03-28,MKT_04,MKT_04_STL_014,Bangus,602.12,3.084,2.859
2026-03-28,MKT_04,MKT_04_STL_020,Bangus,468.38,2.399,2.274
2026-03-28,MKT_03,MKT_03_STL_006,Tilapia,96.11,0.782,0.712
2026-03-29,MKT_04,MKT_04_STL_019,Rice (Sinandomeng),169.44,3.173,3.178
2026-03-29,MKT_01,MKT_01_STL_027,Garlic,379.11,3.497,3.333
2026-03-29,MKT_02,MKT_02_STL_021,Tomatoes,101.46,0.979,0.927
2026-03-29,MKT_03,MKT_03_STL_029,Tilapia,86.11,0.557,0.532
2026-03-29,MKT_04,MKT_04_STL_038,Beef (Rump),1012.5,2.252,2.073
2026-03-29,MKT_03,MKT_03_STL_010,Tomatoes,72.59,1.196,1.197
2026-03-29,MKT_02,MKT_02_STL_027,Pork,721.05,2.287,2.124
2026-03-29,MKT_04,MKT_04_STL_028,Rice (Sinandomeng),41.71,0.781,0.711
2026-03-29,MKT_03,MKT_03_STL_006,Tilapia,530.09,3.429,3.126
2026-03-29,MKT_03,MKT_03_STL_032,Carrots,34.34,1.646,1.645
2026-03-29,MKT_01,MKT_01_STL_007,Pork,738.87,2.379,2.381
2026-03-29,MKT_02,MKT_02_STL_025,Rice (Sinandomeng),173.06,3.384,3.129
2026-03-29,MKT_03,MKT_03_STL_022,Tomatoes,168.17,2.771,2.775
2026-03-29,MKT_04,MKT_04_STL_030,Pork,240.06,0.766,0.766
2026-03-29,MKT_01,MKT_01_STL_017,Garlic,353.85,3.264,3.095
2026-03-29,MKT_02,MKT_02_STL_015,Cabbage,108.94,2.147,1.984
2026-03-29,MKT_04,MKT_04_STL_023,Bangus,297.91,1.903,1.765
2026-03-29,MKT_02,MKT_02_STL_028,Whole Fish (Galunggong),300.6,1.453,1.341
2026-03-29,MKT_04,MKT_04_STL_018,Beef (Rump),1558.31,3.466,3.214
2026-03-29,MKT_02,MKT_02_STL_027,Tilapia,281.33,1.918,1.759
2026-03-29,MKT_03,MKT_03_STL_021,Tilapia,115.63,0.748,0.749
2026-03-29,MKT_04,MKT_04_STL_040,Whole Fish (Galunggong),420.97,1.957,1.957
2026-03-29,MKT_02,MKT_02_STL_006,Chicken (Whole),423.09,2.455,2.273
2026-03-29,MKT_03,MKT_03_STL_031,Pork,1229.05,3.805,3.492
2026-03-29,MKT_04,MKT_04_STL_033,Tomatoes,230.88,2.379,2.182
2026-03-29,MKT_02,MKT_02_STL_011,Bangus,451.66,2.534,2.32
2026-03-29,MKT_05,MKT_05_STL_004,Bangus,121.02,0.655,0.626
2026-03-29,MKT_04,MKT_04_STL_028,Whole Fish (Galunggong),546.16,2.539,2.428
2026-03-30,MKT_04,MKT_04_STL_008,Pork,1054.66,3.396,3.4
2026-03-30,MKT_04,MKT_04_STL_016,Garlic,246.93,2.755,2.518
2026-03-30,MKT_01,MKT_01_STL_011,Bangus,467.35,2.946,2.946
2026-03-30,MKT_02,MKT_02_STL_009,Carrots,34.92,1.677,1.542
2026-03-30,MKT_01,MKT_01_STL_006,Tomatoes,195.26,2.378,2.22
2026-03-30,MKT_04,MKT_04_STL_032,Bangus,661.43,3.167,2.939
2026-03-30,MKT_01,MKT_01_STL_018,Bangus,396.92,2.502,2.507
2026-03-30,MKT_02,MKT_02_STL_004,Garlic,109.65,1.123,1.042
2026-03-30,MKT_04,MKT_04_STL_020,Tilapia,111.11,0.872,0.796
2026-03-30,MKT_02,MKT_02_STL_023,Whole Fish (Galunggong),115.62,0.624,0.585
2026-03-30,MKT_01,MKT_01_STL_002,Beef (Rump),613.57,1.576,1.576
2026-03-30,MKT_02,MKT_02_STL_019,Tilapia,518.29,3.609,3.421
2026-03-30,MKT_01,MKT_01_STL_005,Tomatoes,233.85,2.848,2.851
2026-03-30,MKT_04,MKT_04_STL_002,Potatoes,397.21,3.667,3.473
2026-03-30,MKT_01,MKT_01_STL_002,Rice (Sinandomeng),57.39,1.128,1.128
2026-03-30,MKT_02,MKT_02_STL_007,Red Onions,343.22,2.651,2.445
2026-03-30,MKT_01,MKT_01_STL_009,Tilapia,376.09,2.986,2.843
2026-03-30,MKT_02,MKT_02_STL_022,Tomatoes,226.45,3.254,3.07
2026-03-30,MKT_03,MKT_03_STL_001,Chicken (Whole),301.27,1.535,1.45
2026-03-30,MKT_03,MKT_03_STL_007,Pork,793.62,2.415,2.418
2026-03-30,MKT_04,MKT_04_STL_010,Tomatoes,239.99,2.419,2.418
2026-03-30,MKT_04,MKT_04_STL_029,Chicken (Whole),264.94,1.401,1.294
2026-03-30,MKT_03,MKT_03_STL_020,Tilapia,206.59,1.611,1.511
2026-03-31,MKT_03,MKT_03_STL_033,Rice (Sinandomeng),183.4,3.375,3.378
2026-03-31,MKT_03,MKT_03_STL_001,Pork,355.0,1.132,1.069
2026-03-31,MKT_03,MKT_03_STL_026,Beef (Rump),1179.76,2.769,2.77
2026-03-31,MKT_05,MKT_05_STL_010,Bangus,459.97,2.46,2.355
2026-03-31,MKT_01,MKT_01_STL_019,Pork,250.95,0.831,0.772
2026-03-31,MKT_01,MKT_01_STL_011,Bangus,567.37,3.052,3.057
2026-03-31,MKT_02,MKT_02_STL_008,Tilapia,292.3,2.232,2.098
2026-03-31,MKT_04,MKT_04_STL_035,Bangus,160.75,0.89,0.811
2026-03-31,MKT_01,MKT_01_STL_020,Beef (Rump),939.17,2.342,2.34
2026-03-31,MKT_02,MKT_02_STL_017,Tilapia,457.84,3.496,3.498
2026-03-31,MKT_02,MKT_02_STL_005,Carrots,26.33,1.299,1.238
2026-03-31,MKT_03,MKT_03_STL_002,Beef (Rump),246.26,0.578,0.579
2026-03-31,MKT_02,MKT_02_STL_003,Potatoes,291.59,3.639,3.45
2026-03-31,MKT_02,MKT_02_STL_014,Chicken (Whole),361.42,1.983,1.821
2026-03-31,MKT_02,MKT_02_STL_025,Rice (Sinandomeng),26.38,0.566,0.537
2026-03-31,MKT_04,MKT_04_STL_005,Carrots,69.02,3.285,3.073
2026-03-31,MKT_04,MKT_04_STL_038,Tomatoes,199.21,1.871,1.744
2026-03-31,MKT_01,MKT_01_STL_019,Garlic,107.57,1.132,1.077
2026-03-31,MKT_03,MKT_03_STL_015,Bangus,422.32,2.604,2.382
2026-03-31,MKT_04,MKT_04_STL_037,Bangus,535.72,2.966,2.74
2026-03-31,MKT_02,MKT_02_STL_006,Tilapia,402.31,3.072,2.91
2026-03-31,MKT_02,MKT_02_STL_004,Tilapia,228.66,1.746,1.594
2026-03-31,MKT_04,MKT_04_STL_020,Chicken (Whole),276.55,1.55,1.46
2026-03-31,MKT_02,MKT_02_STL_012,Potatoes,79.01,0.986,0.903
2026-03-31,MKT_04,MKT_04_STL_019,Potatoes,106.91,1.241,1.241
2026-03-31,MKT_02,MKT_02_STL_008,Rice (Sinandomeng),40.31,0.865,0.79
2026-03-31,MKT_04,MKT_04_STL_016,Red Onions,334.39,2.814,2.625
2026-03-31,MKT_01,MKT_01_STL_026,Pork,882.11,2.921,2.922
2026-03-31,MKT_04,MKT_04_STL_034,Potatoes,133.1,1.545,1.545
2026-03-31,MKT_04,MKT_04_STL_020,Red Onions,370.87,3.121,2.963
2026-03-31,MKT_04,MKT_04_STL_004,Beef (Rump),949.4,2.319,2.223
